NE Name,Resource Name,Queue Block,Queue Number,Time,Dequeued (Bytes),Dequeued (Frames),Dropped (Bytes),Dropped (Frames)
NACM_172.17.238.90,Ethernet 1/4,0/1,7,2026-02-05 15:22:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,7,2026-02-05 15:24:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,7,2026-02-05 15:26:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,7,2026-02-05 15:28:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,0,2026-02-05 15:30:17,8624369280,67377884,66080259584,516252028
NACM_172.17.238.90,Ethernet 1/3,0/1,0,2026-02-05 15:32:17,8774167936,68548187,67228105856,525219575
NACM_172.17.238.90,Ethernet 1/3,0/1,0,2026-02-05 15:34:17,8923931008,69718211,68375662976,534184866
NACM_172.17.238.90,Ethernet 1/3,0/1,0,2026-02-05 15:36:17,9073697152,70888259,69523278848,543150615
NACM_172.17.238.90,Ethernet 1/3,0/1,0,2026-02-05 15:38:17,9222836608,72053411,70666051328,552078525
NACM_172.17.238.90,Ethernet 1/3,0/1,0,2026-02-05 15:40:17,9372596608,73223411,71813615104,561043867
NACM_172.17.238.90,Ethernet 1/3,0/1,0,2026-02-05 15:42:17,9522937216,74397947,72965613696,570043856
NACM_172.17.238.90,Ethernet 1/3,0/1,0,2026-02-05 15:44:17,9672700288,75567971,74113170688,579009145
NACM_172.17.238.90,Ethernet 1/3,0/1,1,2026-02-05 15:30:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,1,2026-02-05 15:32:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,1,2026-02-05 15:34:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,1,2026-02-05 15:36:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,1,2026-02-05 15:38:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,1,2026-02-05 15:40:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,1,2026-02-05 15:42:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,1,2026-02-05 15:44:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,2,2026-02-05 15:30:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,2,2026-02-05 15:32:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,2,2026-02-05 15:34:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,2,2026-02-05 15:36:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,2,2026-02-05 15:38:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,2,2026-02-05 15:40:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,2,2026-02-05 15:42:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,2,2026-02-05 15:44:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,3,2026-02-05 15:30:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,3,2026-02-05 15:32:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,3,2026-02-05 15:34:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,3,2026-02-05 15:36:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,3,2026-02-05 15:38:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,3,2026-02-05 15:40:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,3,2026-02-05 15:42:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,3,2026-02-05 15:44:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,4,2026-02-05 15:30:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,4,2026-02-05 15:32:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,4,2026-02-05 15:34:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,4,2026-02-05 15:36:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,4,2026-02-05 15:38:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,4,2026-02-05 15:40:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,4,2026-02-05 15:42:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,4,2026-02-05 15:44:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,5,2026-02-05 15:30:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,5,2026-02-05 15:32:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,5,2026-02-05 15:34:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,5,2026-02-05 15:36:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,5,2026-02-05 15:38:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,5,2026-02-05 15:40:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,5,2026-02-05 15:42:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,5,2026-02-05 15:44:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,6,2026-02-05 15:30:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,6,2026-02-05 15:32:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,6,2026-02-05 15:34:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,6,2026-02-05 15:36:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,6,2026-02-05 15:38:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,6,2026-02-05 15:40:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,6,2026-02-05 15:42:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,6,2026-02-05 15:44:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,7,2026-02-05 15:30:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,7,2026-02-05 15:32:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,7,2026-02-05 15:34:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,7,2026-02-05 15:36:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,7,2026-02-05 15:38:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,7,2026-02-05 15:40:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,7,2026-02-05 15:42:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,7,2026-02-05 15:44:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,0,2026-02-05 15:30:17,6302088704,49235068,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,0,2026-02-05 15:32:17,6448045952,50375359,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,0,2026-02-05 15:34:17,6593967872,51515374,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,0,2026-02-05 15:36:17,6739895680,52655435,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,0,2026-02-05 15:38:17,6885207680,53790678,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,0,2026-02-05 15:40:17,7031128448,54930691,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,0,2026-02-05 15:42:17,7177614976,56075117,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,0,2026-02-05 15:44:17,7323534848,57215116,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,1,2026-02-05 15:30:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,1,2026-02-05 15:32:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,1,2026-02-05 15:34:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,1,2026-02-05 15:36:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,1,2026-02-05 15:38:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,1,2026-02-05 15:40:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,1,2026-02-05 15:42:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,1,2026-02-05 15:44:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,2,2026-02-05 15:30:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,2,2026-02-05 15:32:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,2,2026-02-05 15:34:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,2,2026-02-05 15:36:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,2,2026-02-05 15:38:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,2,2026-02-05 15:40:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,2,2026-02-05 15:42:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,2,2026-02-05 15:44:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,3,2026-02-05 15:30:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,3,2026-02-05 15:32:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,3,2026-02-05 15:34:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,3,2026-02-05 15:36:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,3,2026-02-05 15:38:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,3,2026-02-05 15:40:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,3,2026-02-05 15:42:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,3,2026-02-05 15:44:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,4,2026-02-05 15:30:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,4,2026-02-05 15:32:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,4,2026-02-05 15:34:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,4,2026-02-05 15:36:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,4,2026-02-05 15:38:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,4,2026-02-05 15:40:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,4,2026-02-05 15:42:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,4,2026-02-05 15:44:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,5,2026-02-05 15:30:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,5,2026-02-05 15:32:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,5,2026-02-05 15:34:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,5,2026-02-05 15:36:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,5,2026-02-05 15:38:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,5,2026-02-05 15:40:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,5,2026-02-05 15:42:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,5,2026-02-05 15:44:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,6,2026-02-05 15:30:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,6,2026-02-05 15:32:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,6,2026-02-05 15:34:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,6,2026-02-05 15:36:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,6,2026-02-05 15:38:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,6,2026-02-05 15:40:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,6,2026-02-05 15:42:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,6,2026-02-05 15:44:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,7,2026-02-05 15:30:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,7,2026-02-05 15:32:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,7,2026-02-05 15:34:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,7,2026-02-05 15:36:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,7,2026-02-05 15:38:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,7,2026-02-05 15:40:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,7,2026-02-05 15:42:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,7,2026-02-05 15:44:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,0,2026-02-05 15:46:17,9822460288,76737971,75260730880,587974458
NACM_172.17.238.90,Ethernet 1/3,0/1,0,2026-02-05 15:48:17,9971636608,77903411,76403794048,596904640
NACM_172.17.238.90,Ethernet 1/3,0/1,0,2026-02-05 15:50:17,10121992576,79078067,77555917952,605905608
NACM_172.17.238.90,Ethernet 1/3,0/1,0,2026-02-05 15:52:17,10271783296,80248307,78703692544,614872596
NACM_172.17.238.90,Ethernet 1/3,0/1,0,2026-02-05 15:54:17,10421583232,81418617,79851537280,623840134
NACM_172.17.238.90,Ethernet 1/3,0/1,0,2026-02-05 15:56:17,10571306368,82588331,80998809984,632803201
NACM_172.17.238.90,Ethernet 1/3,0/1,0,2026-02-05 15:58:17,10721066368,83758331,82146370048,641768514
NACM_172.17.238.90,Ethernet 1/3,0/1,1,2026-02-05 15:46:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,1,2026-02-05 15:48:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,1,2026-02-05 15:50:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,1,2026-02-05 15:52:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,1,2026-02-05 15:54:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,1,2026-02-05 15:56:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,1,2026-02-05 15:58:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,2,2026-02-05 15:46:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,2,2026-02-05 15:48:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,2,2026-02-05 15:50:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,2,2026-02-05 15:52:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,2,2026-02-05 15:54:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,2,2026-02-05 15:56:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,2,2026-02-05 15:58:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,3,2026-02-05 15:46:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,3,2026-02-05 15:48:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,3,2026-02-05 15:50:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,3,2026-02-05 15:52:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,3,2026-02-05 15:54:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,3,2026-02-05 15:56:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,3,2026-02-05 15:58:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,4,2026-02-05 15:46:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,4,2026-02-05 15:48:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,4,2026-02-05 15:50:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,4,2026-02-05 15:52:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,4,2026-02-05 15:54:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,4,2026-02-05 15:56:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,4,2026-02-05 15:58:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,5,2026-02-05 15:46:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,5,2026-02-05 15:48:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,5,2026-02-05 15:50:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,5,2026-02-05 15:52:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,5,2026-02-05 15:54:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,5,2026-02-05 15:56:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,5,2026-02-05 15:58:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,6,2026-02-05 15:46:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,6,2026-02-05 15:48:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,6,2026-02-05 15:50:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,6,2026-02-05 15:52:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,6,2026-02-05 15:54:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,6,2026-02-05 15:56:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,6,2026-02-05 15:58:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,7,2026-02-05 15:46:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,7,2026-02-05 15:48:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,7,2026-02-05 15:50:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,7,2026-02-05 15:52:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,7,2026-02-05 15:54:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,7,2026-02-05 15:56:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,7,2026-02-05 15:58:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,0,2026-02-05 15:46:17,7469455616,58355122,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,0,2026-02-05 15:48:17,7614806144,59490673,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,0,2026-02-05 15:50:17,7761307520,60635215,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,0,2026-02-05 15:52:17,7907256448,61775437,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,0,2026-02-05 15:54:17,8053213440,62915730,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,0,2026-02-05 15:56:17,8199096960,64055445,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,0,2026-02-05 15:58:17,8345018880,65195460,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,1,2026-02-05 15:46:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,1,2026-02-05 15:48:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,1,2026-02-05 15:50:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,1,2026-02-05 15:52:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,1,2026-02-05 15:54:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,1,2026-02-05 15:56:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,1,2026-02-05 15:58:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,2,2026-02-05 15:46:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,2,2026-02-05 15:48:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,2,2026-02-05 15:50:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,2,2026-02-05 15:52:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,2,2026-02-05 15:54:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,2,2026-02-05 15:56:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,2,2026-02-05 15:58:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,3,2026-02-05 15:46:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,3,2026-02-05 15:48:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,3,2026-02-05 15:50:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,3,2026-02-05 15:52:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,3,2026-02-05 15:54:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,3,2026-02-05 15:56:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,3,2026-02-05 15:58:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,4,2026-02-05 15:46:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,4,2026-02-05 15:48:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,4,2026-02-05 15:50:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,4,2026-02-05 15:52:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,4,2026-02-05 15:54:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,4,2026-02-05 15:56:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,4,2026-02-05 15:58:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,5,2026-02-05 15:46:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,5,2026-02-05 15:48:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,5,2026-02-05 15:50:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,5,2026-02-05 15:52:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,5,2026-02-05 15:54:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,5,2026-02-05 15:56:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,5,2026-02-05 15:58:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,6,2026-02-05 15:46:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,6,2026-02-05 15:48:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,6,2026-02-05 15:50:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,6,2026-02-05 15:52:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,6,2026-02-05 15:54:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,6,2026-02-05 15:56:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,6,2026-02-05 15:58:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,7,2026-02-05 15:46:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,7,2026-02-05 15:48:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,7,2026-02-05 15:50:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,7,2026-02-05 15:52:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,7,2026-02-05 15:54:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,7,2026-02-05 15:56:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,7,2026-02-05 15:58:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,0,2026-02-05 16:00:17,10870835584,84928403,83293982848,650734240
NACM_172.17.238.90,Ethernet 1/3,0/1,1,2026-02-05 16:00:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,2,2026-02-05 16:00:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,3,2026-02-05 16:00:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,4,2026-02-05 16:00:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,5,2026-02-05 16:00:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,6,2026-02-05 16:00:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,7,2026-02-05 16:00:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,0,2026-02-05 16:00:17,8490946304,66335518,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,1,2026-02-05 16:00:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,2,2026-02-05 16:00:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,3,2026-02-05 16:00:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,4,2026-02-05 16:00:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,5,2026-02-05 16:00:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,6,2026-02-05 16:00:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,7,2026-02-05 16:00:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,0,2026-02-05 16:02:17,11020629376,86098667,84441780608,659701409
NACM_172.17.238.90,Ethernet 1/3,0/1,0,2026-02-05 16:04:17,11170315136,87268086,85588757248,668662166
NACM_172.17.238.90,Ethernet 1/3,0/1,0,2026-02-05 16:06:17,11320075648,88438091,86736317440,677627478
NACM_172.17.238.90,Ethernet 1/3,0/1,0,2026-02-05 16:08:17,11469949312,89608979,87884736640,686599503
NACM_172.17.238.90,Ethernet 1/3,0/1,0,2026-02-05 16:10:17,11619711744,90778997,89032294016,695564797
NACM_172.17.238.90,Ethernet 1/3,0/1,0,2026-02-05 16:12:17,11768774272,91943547,90174498304,704488268
NACM_172.17.238.90,Ethernet 1/3,0/1,0,2026-02-05 16:14:17,11919127936,93118187,91326607488,713489120
NACM_172.17.238.90,Ethernet 1/3,0/1,1,2026-02-05 16:02:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,1,2026-02-05 16:04:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,1,2026-02-05 16:06:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,1,2026-02-05 16:08:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,1,2026-02-05 16:10:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,1,2026-02-05 16:12:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,1,2026-02-05 16:14:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,2,2026-02-05 16:02:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,2,2026-02-05 16:04:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,2,2026-02-05 16:06:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,2,2026-02-05 16:08:17,0,0,0,0
